dataset,index,raw_label,y_true,pred_label,outcome,method,base_probability,base_target_confidence,n_perturbations,mask_fraction,faithfulness_pearson,faithfulness_spearman,mean_confidence_drop,std_confidence_drop,negative_drop_fraction,mean_attribution_sum,std_attribution_sum,valid_correlation
kepler,1098,PC,1,0,FN,occlusion,0.377028226852417,0.622971773147583,32,0.1,0.10937666303841657,0.028225806451612902,-0.22598084807395935,0.12752564251422882,0.875,27.171672642230988,4.76787764639066,True
kepler,1098,PC,1,0,FN,consensus,0.377028226852417,0.622971773147583,32,0.1,-0.03157749194132946,-0.10410557184750732,-0.22598084807395935,0.12752564251422882,0.875,23.06757688522339,3.064927552910901,True
kepler,1106,no-PC,0,1,FP,saliency,0.9908504486083984,0.9908504486083984,32,0.1,0.45849745469835673,0.5777126099706744,0.08043796569108963,0.07772103697061539,0.0,6.694543495774269,1.3390525031820781,True
kepler,1106,no-PC,0,1,FP,integrated_gradients,0.9908504486083984,0.9908504486083984,32,0.1,0.5187824127182503,0.532991202346041,0.08043796569108963,0.07772103697061539,0.0,5.7425393015146255,0.889866444710152,True
kepler,1106,no-PC,0,1,FP,occlusion,0.9908504486083984,0.9908504486083984,32,0.1,0.19149201758827544,0.20234604105571843,0.08043796569108963,0.07772103697061539,0.0,39.55164968967438,3.341347401515512,True
kepler,1106,no-PC,0,1,FP,consensus,0.9908504486083984,0.9908504486083984,32,0.1,0.3976970380611744,0.43511730205278587,0.08043796569108963,0.07772103697061539,0.0,23.899648070335388,1.7668992118141449,True
kepler,1111,no-PC,0,0,TN,saliency,0.0001078073910321109,0.9998921926089679,32,0.1,0.4832084979553703,0.469574780058651,0.00013109855353832245,0.00016311145736835897,0.1875,7.358443841338158,0.862580479771084,True
kepler,1111,no-PC,0,0,TN,integrated_gradients,0.0001078073910321109,0.9998921926089679,32,0.1,0.23159406747594968,0.1975806451612903,0.00013109855353832245,0.00016311145736835897,0.1875,5.600459806621075,0.9489408201887342,True
kepler,1111,no-PC,0,0,TN,occlusion,0.0001078073910321109,0.9998921926089679,32,0.1,0.10192839262960343,-0.06158357771260996,0.00013109855353832245,0.00016311145736835897,0.1875,36.97979664802551,3.2869927713797495,True
kepler,1111,no-PC,0,0,TN,consensus,0.0001078073910321109,0.9998921926089679,32,0.1,0.24095283171534096,0.13416422287390029,0.00013109855353832245,0.00016311145736835897,0.1875,27.33917212486267,2.0004173887180268,True
kepler,1130,PC,1,1,TP,saliency,0.9588432312011719,0.9588432312011719,32,0.1,0.06796259380943781,0.1788856304985337,0.07349008321762085,0.07255685329437256,0.03125,7.3700982183218,1.1696684873949463,True
kepler,1130,PC,1,1,TP,integrated_gradients,0.9588432312011719,0.9588432312011719,32,0.1,0.21304763701732893,0.3804985337243401,0.07349008321762085,0.07255685329437256,0.03125,5.711693927645683,0.8038597690182151,True
kepler,1130,PC,1,1,TP,occlusion,0.9588432312011719,0.9588432312011719,32,0.1,0.04849042037886451,0.056085043988269793,0.07349008321762085,0.07255685329437256,0.03125,81.33193063735962,4.44405600314396,True
kepler,1130,PC,1,1,TP,consensus,0.9588432312011719,0.9588432312011719,32,0.1,0.03262376409476038,0.0971407624633431,0.07349008321762085,0.07255685329437256,0.03125,52.79240119457245,2.7242918479400196,True
kepler,1132,PC,1,1,TP,saliency,0.9969247579574585,0.9969247579574585,32,0.1,0.15250277042927465,0.07771260997067447,0.006817713379859924,0.006676505785435438,0.0625,6.453176379203796,1.0826743322743082,True
kepler,1132,PC,1,1,TP,integrated_gradients,0.9969247579574585,0.9969247579574585,32,0.1,0.43938020962110663,0.5120967741935484,0.006817713379859924,0.006676505785435438,0.0625,4.491936594247818,0.9526210102255162,True
kepler,1132,PC,1,1,TP,occlusion,0.9969247579574585,0.9969247579574585,32,0.1,0.4006356269774466,0.43841642228739,0.006817713379859924,0.006676505785435438,0.0625,38.15685188770294,2.7589189376038648,True
kepler,1132,PC,1,1,TP,consensus,0.9969247579574585,0.9969247579574585,32,0.1,0.41701323509208177,0.4945014662756597,0.006817713379859924,0.006676505785435438,0.0625,23.568715810775757,1.596156579821977,True
kepler,1159,PC,1,0,FN,saliency,0.04660458490252495,0.953395415097475,32,0.1,-0.3637339103526684,-0.3566715542521994,-0.02998649887740612,0.010678913444280624,0.96875,3.7156669087707996,0.9167540729764024,True
kepler,1159,PC,1,0,FN,integrated_gradients,0.04660458490252495,0.953395415097475,32,0.1,-0.26052181804139213,-0.35227272727272724,-0.02998649887740612,0.010678913444280624,0.96875,7.052396938204765,1.004606639726021,True
kepler,1159,PC,1,0,FN,occlusion,0.04660458490252495,0.953395415097475,32,0.1,-0.08770472727610006,0.07954545454545453,-0.02998649887740612,0.010678913444280624,0.96875,29.281497538089752,3.4343171085827944,True
kepler,1159,PC,1,0,FN,consensus,0.04660458490252495,0.953395415097475,32,0.1,-0.24375787259366438,-0.0975073313782991,-0.02998649887740612,0.010678913444280624,0.96875,20.693783164024353,1.8817034813601752,True
kepler,1180,PC,1,0,FN,saliency,0.10052521526813507,0.8994747847318649,32,0.1,0.0718804459910496,0.05351906158357771,-0.059563592076301575,0.021468013525009155,0.96875,3.994917757809162,0.9101304421212307,True
kepler,1180,PC,1,0,FN,integrated_gradients,0.10052521526813507,0.8994747847318649,32,0.1,-0.04590683316505969,-0.09897360703812315,-0.059563592076301575,0.021468013525009155,0.96875,3.9168307557702065,0.6643188999395772,True
kepler,1180,PC,1,0,FN,occlusion,0.10052521526813507,0.8994747847318649,32,0.1,0.08626412628553994,-0.018695014662756596,-0.059563592076301575,0.021468013525009155,0.96875,18.840646594762802,2.42281869824627,True
kepler,1180,PC,1,0,FN,consensus,0.10052521526813507,0.8994747847318649,32,0.1,0.08964786103689622,-0.02346041055718475,-0.059563592076301575,0.021468013525009155,0.96875,12.37243041396141,1.3582761697563037,True
kepler,1192,no-PC,0,1,FP,saliency,0.829425573348999,0.829425573348999,32,0.1,-0.0018951570351562056,0.12170087976539588,0.02500145696103573,0.0342763252556324,0.21875,8.881771326065063,1.3028457387329195,True
kepler,1192,no-PC,0,1,FP,integrated_gradients,0.829425573348999,0.829425573348999,32,0.1,0.35764262340382746,0.44868035190615835,0.02500145696103573,0.0342763252556324,0.21875,6.1435248255729675,1.2075344971178927,True
kepler,1192,no-PC,0,1,FP,occlusion,0.829425573348999,0.829425573348999,32,0.1,0.3602544573095972,0.4131231671554252,0.02500145696103573,0.0342763252556324,0.21875,55.23331069946289,2.935448100616223,True
kepler,1192,no-PC,0,1,FP,consensus,0.829425573348999,0.829425573348999,32,0.1,0.3191777038881853,0.3779325513196481,0.02500145696103573,0.0342763252556324,0.21875,34.74620860815048,2.2347131973523253,True
kepler,1197,PC,1,1,TP,saliency,0.5371739268302917,0.5371739268302917,32,0.1,-0.37782070708763466,-0.35960410557184747,-0.026245197281241417,0.32079339027404785,0.5625,2.8053444027900696,0.7044678858227506,True
kepler,1197,PC,1,1,TP,integrated_gradients,0.5371739268302917,0.5371739268302917,32,0.1,-0.3143115664027826,-0.3387096774193548,-0.026245197281241417,0.32079339027404785,0.5625,4.103747747838497,0.8560841366228304,True
kepler,1197,PC,1,1,TP,occlusion,0.5371739268302917,0.5371739268302917,32,0.1,0.14335956081871754,0.1389296187683284,-0.026245197281241417,0.32079339027404785,0.5625,113.46845149993896,4.4254087408118625,True
kepler,1197,PC,1,1,TP,consensus,0.5371739268302917,0.5371739268302917,32,0.1,0.010081922533229988,0.027126099706744865,-0.026245197281241417,0.32079339027404785,0.5625,60.54264724254608,2.2090685212744723,True
kepler,1227,no-PC,0,1,FP,saliency,0.8768378496170044,0.8768378496170044,32,0.1,0.13990062229869368,0.18035190615835775,0.1749727427959442,0.1382399946451187,0.09375,5.45313560962677,0.9698435224690366,True
kepler,1227,no-PC,0,1,FP,integrated_gradients,0.8768378496170044,0.8768378496170044,32,0.1,0.3597903729867375,0.3969941348973607,0.1749727427959442,0.1382399946451187,0.09375,7.50942263007164,1.1387273223308296,True
kepler,1227,no-PC,0,1,FP,occlusion,0.8768378496170044,0.8768378496170044,32,0.1,0.0803709227632955,0.05351906158357771,0.1749727427959442,0.1382399946451187,0.09375,102.7715437412262,4.370065210683522,True
kepler,1227,no-PC,0,1,FP,consensus,0.8768378496170044,0.8768378496170044,32,0.1,0.14197390856241296,0.11473607038123164,0.1749727427959442,0.1382399946451187,0.09375,60.40053355693817,2.423850551149475,True
kepler,1236,PC,1,1,TP,saliency,0.9929834604263306,0.9929834604263306,32,0.1,0.11944305698482897,0.3632697947214076,0.024277115240693092,0.028698483482003212,0.03125,4.987886093556881,0.7862689355667872,True
kepler,1236,PC,1,1,TP,integrated_gradients,0.9929834604263306,0.9929834604263306,32,0.1,0.22637324698703779,0.4270527859237536,0.024277115240693092,0.028698483482003212,0.03125,9.973026931285858,1.2419891750529,True
kepler,1236,PC,1,1,TP,occlusion,0.9929834604263306,0.9929834604263306,32,0.1,0.31827720773608975,0.35630498533724336,0.024277115240693092,0.028698483482003212,0.03125,75.5916256904602,3.49877795175975,True
kepler,1236,PC,1,1,TP,consensus,0.9929834604263306,0.9929834604263306,32,0.1,0.28724258289708987,0.38306451612903225,0.024277115240693092,0.028698483482003212,0.03125,50.01456010341644,2.4750646019861553,True
kepler,1245,no-PC,0,0,TN,saliency,1.8856252115284633e-09,0.9999999981143748,32,0.1,,,0.0,0.0,0.0,10.141241043806076,1.2815914416544252,False
kepler,1245,no-PC,0,0,TN,integrated_gradients,1.8856252115284633e-09,0.9999999981143748,32,0.1,,,0.0,0.0,0.0,9.197094887495041,1.5495623689667486,False
kepler,1245,no-PC,0,0,TN,occlusion,1.8856252115284633e-09,0.9999999981143748,32,0.1,,,0.0,0.0,0.0,0.0,0.0,False
kepler,1245,no-PC,0,0,TN,consensus,1.8856252115284633e-09,0.9999999981143748,32,0.1,,,0.0,0.0,0.0,10.782999604940414,1.5094061024741763,False
kepler,1257,PC,1,1,TP,saliency,0.9808838367462158,0.9808838367462158,32,0.1,-0.0035927844941381253,-0.021627565982404687,0.03385402262210846,0.0372505821287632,0.03125,3.6913156881928444,0.9620717786323006,True
kepler,1257,PC,1,1,TP,integrated_gradients,0.9808838367462158,0.9808838367462158,32,0.1,0.25474389520073937,0.28042521994134895,0.03385402262210846,0.0372505821287632,0.03125,6.102760806679726,0.8310060240921106,True
kepler,1257,PC,1,1,TP,occlusion,0.9808838367462158,0.9808838367462158,32,0.1,0.022028328513014773,-0.07954545454545453,0.03385402262210846,0.0372505821287632,0.03125,58.5777108669281,2.3896393038079387,True
kepler,1257,PC,1,1,TP,consensus,0.9808838367462158,0.9808838367462158,32,0.1,0.019817786638921964,-0.10263929618768328,0.03385402262210846,0.0372505821287632,0.03125,44.39321541786194,1.4502423442357177,True
kepler,1294,no-PC,0,1,FP,saliency,0.753007709980011,0.753007709980011,32,0.1,0.1527730097586377,0.2965542521994135,0.12815813720226288,0.1270739734172821,0.09375,8.660175010561943,1.5230336409346912,True
kepler,1294,no-PC,0,1,FP,integrated_gradients,0.753007709980011,0.753007709980011,32,0.1,0.5966044785828405,0.504032258064516,0.12815813720226288,0.1270739734172821,0.09375,3.7015904039144516,0.889579065511738,True
kepler,1294,no-PC,0,1,FP,occlusion,0.753007709980011,0.753007709980011,32,0.1,0.19522146336788204,0.06451612903225806,0.12815813720226288,0.1270739734172821,0.09375,75.90554881095886,2.890228828195467,True
kepler,1294,no-PC,0,1,FP,consensus,0.753007709980011,0.753007709980011,32,0.1,0.3612866465831961,0.28409090909090906,0.12815813720226288,0.1270739734172821,0.09375,41.963619112968445,1.7124891271349099,True
kepler,1308,no-PC,0,0,TN,saliency,0.0001495450851507485,0.9998504549148493,32,0.1,0.34310293737153524,0.32624633431085037,5.321390926837921e-05,0.00011196504783583805,0.34375,9.297139376401901,1.39353781360155,True
kepler,1308,no-PC,0,0,TN,integrated_gradients,0.0001495450851507485,0.9998504549148493,32,0.1,0.2043551737592577,0.04508797653958944,5.321390926837921e-05,0.00011196504783583805,0.34375,9.35711045563221,1.1605753949455142,True
kepler,1308,no-PC,0,0,TN,occlusion,0.0001495450851507485,0.9998504549148493,32,0.1,0.35678909158264666,0.21554252199413487,5.321390926837921e-05,0.00011196504783583805,0.34375,29.007057666778564,3.2803201069442927,True
kepler,1308,no-PC,0,0,TN,consensus,0.0001495450851507485,0.9998504549148493,32,0.1,0.4033726868882205,0.2313049853372434,5.321390926837921e-05,0.00011196504783583805,0.34375,18.83723759651184,1.7054704360331208,True
kepler,1325,no-PC,0,0,TN,saliency,2.9015458494541235e-05,0.9999709845415055,32,0.1,-0.4644502654250772,-0.470307917888563,-1.6748905181884766e-05,5.134612365509383e-06,1.0,5.313756324350834,1.1745655425771795,True
kepler,1325,no-PC,0,0,TN,integrated_gradients,2.9015458494541235e-05,0.9999709845415055,32,0.1,-0.2827084411850491,-0.18291788856304986,-1.6748905181884766e-05,5.134612365509383e-06,1.0,15.685104191303253,2.0171372583689102,True
kepler,1325,no-PC,0,0,TN,occlusion,2.9015458494541235e-05,0.9999709845415055,32,0.1,-0.3509349528925813,-0.219208211143695,-1.6748905181884766e-05,5.134612365509383e-06,1.0,40.73093140125275,3.8469516145665246,True
kepler,1325,no-PC,0,0,TN,consensus,2.9015458494541235e-05,0.9999709845415055,32,0.1,-0.3757233387164037,-0.2379032258064516,-1.6748905181884766e-05,5.134612365509383e-06,1.0,24.25392520427704,2.334161353714565,True
kepler,1331,no-PC,0,0,TN,saliency,0.4507867693901062,0.5492132306098938,32,0.1,-0.016844413475842816,-0.021627565982404687,-0.13938355445861816,0.11464101821184158,0.84375,10.215810716152191,1.272384351000909,True
kepler,1331,no-PC,0,0,TN,integrated_gradients,0.4507867693901062,0.5492132306098938,32,0.1,-0.3021775077539313,-0.3053519061583578,-0.13938355445861816,0.11464101821184158,0.84375,6.006362751126289,0.8764371642291876,True
kepler,1331,no-PC,0,0,TN,occlusion,0.4507867693901062,0.5492132306098938,32,0.1,0.23733213814793178,0.09677419354838708,-0.13938355445861816,0.11464101821184158,0.84375,27.35309374332428,3.7696687243655624,True
kepler,1331,no-PC,0,0,TN,consensus,0.4507867693901062,0.5492132306098938,32,0.1,0.18454530173698033,0.11730205278592375,-0.13938355445861816,0.11464101821184158,0.84375,22.496440589427948,2.0190730838695425,True
kepler,1336,PC,1,1,TP,saliency,0.9800872802734375,0.9800872802734375,32,0.1,0.07452765807976441,0.0439882697947214,0.11810168623924255,0.09297406673431396,0.03125,5.794124908745289,1.2799121785130891,True
kepler,1336,PC,1,1,TP,integrated_gradients,0.9800872802734375,0.9800872802734375,32,0.1,0.1800315391530429,0.23570381231671553,0.11810168623924255,0.09297406673431396,0.03125,9.103171452879906,1.2693113147171802,True
kepler,1336,PC,1,1,TP,occlusion,0.9800872802734375,0.9800872802734375,32,0.1,0.1106640900692596,0.16202346041055718,0.11810168623924255,0.09297406673431396,0.03125,61.98150885105133,3.728739156273119,True
kepler,1336,PC,1,1,TP,consensus,0.9800872802734375,0.9800872802734375,32,0.1,0.13275577152447143,0.13196480938416422,0.11810168623924255,0.09297406673431396,0.03125,39.42166090011597,2.5422414589696545,True
kepler,1343,PC,1,0,FN,saliency,0.0015448234044015408,0.9984551765955985,32,0.1,0.06463290401390133,0.12133431085043987,0.0021924395114183426,0.004084224812686443,0.28125,5.8895207196474075,1.0613219845279056,True
kepler,1343,PC,1,0,FN,integrated_gradients,0.0015448234044015408,0.9984551765955985,32,0.1,-0.12845120998646042,-0.21590909090909088,0.0021924395114183426,0.004084224812686443,0.28125,5.483645066618919,0.9064678235725567,True
kepler,1343,PC,1,0,FN,occlusion,0.0015448234044015408,0.9984551765955985,32,0.1,0.18156388697864367,0.29728739002932547,0.0021924395114183426,0.004084224812686443,0.28125,25.3379123210907,3.2488026910324854,True
kepler,1343,PC,1,0,FN,consensus,0.0015448234044015408,0.9984551765955985,32,0.1,0.11122555664438737,0.15542521994134895,0.0021924395114183426,0.004084224812686443,0.28125,14.028457164764404,1.620635767328374,True
kepler,1416,no-PC,0,0,TN,saliency,5.75427202420542e-06,0.9999942457279758,32,0.1,0.5709087785219981,0.5467876477918354,1.4571473002433777e-05,1.4779119737795554e-05,0.03125,7.710932344198227,1.2850791378653645,True
kepler,1416,no-PC,0,0,TN,integrated_gradients,5.75427202420542e-06,0.9999942457279758,32,0.1,0.4166966538789087,0.49912932113213804,1.4571473002433777e-05,1.4779119737795554e-05,0.03125,6.2356487065553665,0.9064002315024374,True
kepler,1416,no-PC,0,0,TN,occlusion,5.75427202420542e-06,0.9999942457279758,32,0.1,0.4333336688033686,0.40802859670956265,1.4571473002433777e-05,1.4779119737795554e-05,0.03125,30.22888147830963,3.538159086887472,True
kepler,1416,no-PC,0,0,TN,consensus,5.75427202420542e-06,0.9999942457279758,32,0.1,0.5275332875076809,0.4824489068012439,1.4571473002433777e-05,1.4779119737795554e-05,0.03125,18.098314315080643,1.8906754376389996,True
kepler,1428,no-PC,0,1,FP,saliency,0.8749944567680359,0.8749944567680359,32,0.1,0.35054452141340053,0.2232404692082111,0.47189873456954956,0.1623401641845703,0.03125,4.073428925126791,0.9159497023067589,True
kepler,1428,no-PC,0,1,FP,integrated_gradients,0.8749944567680359,0.8749944567680359,32,0.1,0.35151141100236244,0.2734604105571847,0.47189873456954956,0.1623401641845703,0.03125,6.2736010402441025,1.008197787188252,True
kepler,1428,no-PC,0,1,FP,occlusion,0.8749944567680359,0.8749944567680359,32,0.1,0.39814149137778815,0.3321114369501466,0.47189873456954956,0.1623401641845703,0.03125,122.32285571098328,5.810541023658415,True
kepler,1428,no-PC,0,1,FP,consensus,0.8749944567680359,0.8749944567680359,32,0.1,0.46090177563272444,0.41568914956011727,0.47189873456954956,0.1623401641845703,0.03125,46.36059272289276,2.322011439510777,True
kepler,1434,no-PC,0,0,TN,saliency,0.41608235239982605,0.583917647600174,32,0.1,0.12646378914717243,0.16165689149560114,0.01621454581618309,0.18999618291854858,0.53125,4.8785150200128555,1.2050822354693487,True
kepler,1434,no-PC,0,0,TN,integrated_gradients,0.41608235239982605,0.583917647600174,32,0.1,0.12569669096468403,0.1601906158357771,0.01621454581618309,0.18999618291854858,0.53125,4.450946494936943,1.0326586189450904,True
kepler,1434,no-PC,0,0,TN,occlusion,0.41608235239982605,0.583917647600174,32,0.1,-0.2842428207699265,-0.22287390029325513,0.01621454581618309,0.18999618291854858,0.53125,34.89952063560486,3.219526629007005,True
kepler,1434,no-PC,0,0,TN,consensus,0.41608235239982605,0.583917647600174,32,0.1,-0.1530009286859348,-0.06378299120234603,0.01621454581618309,0.18999618291854858,0.53125,18.294763773679733,1.669695295584293,True
kepler,1454,no-PC,0,1,FP,saliency,0.8347093462944031,0.8347093462944031,32,0.1,0.052404929490349535,0.03115835777126099,0.03743273392319679,0.059656113386154175,0.25,7.951741576194763,1.2414873444174703,True
